"symbol","name","sector","industry","curr_close","prev_close","volume","change"
"IBOC","International Bancshares Corporation","Finance","Major Banks","18.65","19.4",290200,"3.8659793814433"
"ISCA","International Speedway Corporation","Consumer Services","Services-Misc. Amusement & Recreation","32.23","32.87",175900,"1.9470641922726"
"IGLD","Internet Gold Golden Lines Ltd.","Public Utilities","Telecommunications Equipment","2.88","2.82",6700,"-2.12765957446808"
"IIJI","Internet Initiative Japan, Inc.","Technology","Computer Software: Programming, Data Processing","20.16","19.93",12900,"-1.15403913697942"
"PTNT","Internet Patents Corporation","Misc","Business Services","3.7","3.75",1100,"1.33333333333333"
"INPH","Interphase Corporation","Technology","Computer Communications Equipment","2.3","2.39",300,"3.76569037656905"
"INTX","Intersections, Inc.","Technology","EDP Services","9.16","9.56",94800,"4.18410041841004"
"ISIL","Intersil Corporation","Technology","Semiconductors","7.62","7.76",1403300,"1.8041237113402"
"IILG","Interval Leisure Group, Inc.","Finance","Real Estate","19.18","19.06",296700,"-0.629590766002108"
"IBCA","Intervest Bancshares Corp.","Finance","Major Banks","5.88","5.88",36400,0
"IVAC","Intevac, Inc.","Technology","Industrial Machinery/Components","4.4","4.53",125900,"2.86975717439293"
"INTL","INTL FCStone Inc.","Finance","Investment Bankers/Brokers/Service","16.91","17.12",66800,"1.22663551401869"
"IIN","IntriCon Corporation","Capital Goods","Electrical Products",4,4,6300,0
"INTU","Intuit Inc.","Technology","Computer Software: Prepackaged Software","59.97","59.64",2485000,"-0.553319919517103"
"ISRG","Intuitive Surgical, Inc.","Health Care","Industrial Specialties","490.16","492.29",161800,"0.432671799142781"
"SNAK","Inventure Foods, Inc.","Consumer Non-Durables","Packaged Foods","7.58","7.66",87200,"1.04438642297651"
"ISBC","Investors Bancorp, Inc.","Finance","Savings Institutions","19.2","19.8",232700,"3.03030303030304"
"ITIC","Investors Title Company","Finance","Specialty Insurers","66.72","69.35",5900,"3.79235760634462"
"IPAS","iPass Inc.","Technology","EDP Services","1.79","1.93",196600,"7.25388601036269"
"IPCM","IPC The Hospitalist Company, Inc.","Health Care","Hospital/Nursing Management","45.67","45.62",164400,"-0.109601052170105"
"IPGP","IPG Photonics Corporation","Technology","Semiconductors","58.17","63.57",2459200,"8.49457291175082"
"IRIX","IRIDEX Corporation","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","5.09","5.1",20600,"0.196078431372548"
"IRDM","Iridium Communications Inc","Consumer Durables","Telecommunications Equipment","6.55","6.71",910900,"2.38450074515648"
"IRBT","iRobot Corporation","Consumer Durables","Consumer Electronics/Appliances","28.21","29.09",496400,"3.02509453420419"
"IRWD","Ironwood Pharmaceuticals, Inc.","Consumer Durables","Major Pharmaceuticals","14.73","15.21",1634200,"3.15581854043393"
"FCHI","iShares FTSE China (HK Listed) Index Fund","Finance","Asset management","46.72","47.1",1800,"0.806794055201709"
"IFSM","iShares FTSE Developed Small Cap ex-North America Index Fund","Finance","Asset management","40.05","39.64",1200,"-1.03430877901109"
"IFAS","iShares FTSE EPRA/NAREIT Asia Index Fund","Finance","Asset management","38.4","38.18",4000,"-0.576217915138821"
"IFEU","iShares FTSE EPRA/NAREIT Europe Index Fund","Finance","Asset management","32.3","32.5",3800,"0.615384615384629"
"IFGL","iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund","Finance","Asset management","36.5","36.68",328900,"0.490730643402393"
"IFNA","iShares FTSE EPRA/NAREIT North America Index Fund","Finance","Asset management","54.5","53.79",200,"-1.31994794571482"
"SOXX","iShares Goldman Sachs Semiconductor Index Fund","Finance","Asset management","59.78","60.25",203000,"0.780082987551867"
"INDY","iShares India 50 ETF","Finance","Asset management","25.25","25.48",47000,"0.90266875981162"
"ACWX","iShares MSCI ACWI ex US Index Fund","Finance","Asset management","44.03","44.36",167500,"0.743913435527499"
"ACWI","iShares MSCI ACWI Index Fund","Finance","Asset management","51.77","52.19",621400,"0.80475186817397"
"AAXJ","iShares MSCI All Country Asia ex Japan Index Fund","Finance","Asset management","59.74","60.42",278200,"1.12545514730221"
"EMMT","iShares MSCI Emerging Markets Materials Sector Index Fund","Finance","Asset management","18.61","18.73",2100,"0.640683395621999"
"EUFN","iShares MSCI Europe Financials Sector Index Fund","Finance","Asset management","20.81",21,59200,"0.904761904761908"
"FEFN","iShares MSCI Far East Financials Sector Index Fund","Finance","Asset management","32.32","32.28",2900,"-0.123915737298641"
"IBB","iShares NASDAQ Biotechnology Index Fund","Finance","Asset management","171.17","172.31",760900,"0.661598282165876"
"EMIF","iShares S&P Emerging Markets Infrastructure Index Fund","Finance","Asset management","35.66","36.02",65900,"0.999444752915069"
"ICLN","iShares S&P Global Clean Energy Index Fund","Finance","Asset management","8.52","8.5",5400,"-0.235294117647045"
"NUCL","iShares S&P Global Nuclear Index Fund","Finance","Asset management","34.61","34.59",100,"-0.0578201792425403"
"WOOD","iShares S&P Global Timber &Forestry Index Fund","Finance","Asset management","48.72","49.1",23000,"0.773930753564156"
"ISHG","iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun","Finance","Asset management","94.43","94.6",8800,"0.179704016913307"
"IGOV","iShares S&P/Citigroup International Treasury Bond Fund","Finance","Asset management","102.27","101.96",68800,"-0.304040800313854"
"GNMA","iShares Trust iShares Barclays GNMA Bond Fund","Finance","Asset management","49.87","49.96",1200,"0.180144115292236"
"AXJS","iShares Trust iShares MSCI All Country Asia ex Japan Small Cap","Finance","Asset management","59.6","59.63",300,"0.0503102465202132"
"AAIT","iShares Trust iShares MSCI All Country Asia Information Techno","Finance","Asset management","28.87","29.1",100,"0.790378006872849"
"EEML","iShares Trust iShares MSCI Emerging Markets Latin America Inde","Finance","Asset management","51.17","51.7",1000,"1.02514506769826"
"EEMA","iShares, Inc. iShares MSCI Emerging Markets Asia Index Fund","Finance","Asset management","56.43","56.8",14500,"0.651408450704216"
"EEME","iShares, Inc. iShares MSCI Emerging Markets EMEA Index Fund","Finance","Asset management","52.83","52.56",500,"-0.513698630136972"
"EGRW","iShares, Inc. iShares MSCI Emerging Markets Growth Index Fund","Finance","Asset management","57.38","57.9",1300,"0.898100172711569"
"EVAL","iShares, Inc. iShares MSCI Emerging Markets Value Index Fund","Finance","Asset management","49.2","49.48",3100,"0.565885206143879"
"ISIS","Isis Pharmaceuticals, Inc.","Consumer Durables","Major Pharmaceuticals","21.51","22.39",1570700,"3.93032603841"
"ISLE","Isle of Capri Casinos, Inc.","Consumer Services","Hotels/Resorts","7.36","7.66",152000,"3.91644908616188"
"ISRL","Isramco, Inc.","Energy","Oil & Gas Production","85.1","91.35",3000,"6.84181718664477"
"ITRI","Itron, Inc.","Capital Goods","Electrical Products","39.56","39.65",346500,"0.226986128625462"
"ITRN","Ituran Location and Control Ltd.","Consumer Non-Durables","Electronic Components","16.02",16,105800,"-0.124999999999997"
"IVAN","Ivanhoe Energy, Inc.","Energy","Oil & Gas Production","1.25","1.29",164900,"3.10077519379846"
"XXIA","Ixia","Capital Goods","Electrical Products","14.51","16.47",2772000,"11.9004250151791"
"IXYS","IXYS Corporation","Technology","Semiconductors","8.8","9.06",88400,"2.86975717439293"
"JJSF","J & J Snack Foods Corp.","Consumer Non-Durables","Specialty Foods","73.08","75.02",64900,"2.58597707278059"
"JBHT","J.B. Hunt Transport Services, Inc.","Transport","Trucking Freight/Courier Services","69.43","71.07",815200,"2.30758407204164"
"JCOM","j2 Global, Inc.","Technology","Telecommunications Equipment","39.59","40.7",547900,"2.72727272727272"
"JASO","JA Solar Holdings, Co., Ltd.","Technology","Semiconductors","4.84","5.04",376800,"3.96825396825398"
"JKHY","Jack Henry & Associates, Inc.","Technology","EDP Services","45.4","46.4",410800,"2.1551724137931"
"JACK","Jack In The Box Inc.","Consumer Services","Restaurants","35.39","35.85",302100,"1.28312412831242"
"JXSB","Jacksonville Bancorp Inc.","Finance","Savings Institutions","19.05","19.05",400,0
"JAXB","Jacksonville Bancorp, Inc.","Finance","Major Banks","0.58","0.6",114200,"3.33333333333333"
"JAKK","JAKKS Pacific, Inc.","Consumer Non-Durables","Recreational Products/Toys","10.14","10.91",217600,"7.057745187901"
"JMBA","Jamba, Inc.","Consumer Services","Restaurants","2.66","2.66",1118100,0
"JRCC","James River Coal Company","Energy","Coal Mining","2.13","1.65",4586200,"-29.0909090909091"
"JAZZ","Jazz Pharmaceuticals plc","Consumer Durables","Major Pharmaceuticals","57.22","58.35",656400,"1.93658954584405"
"JDSU","JDS Uniphase Corporation","Technology","Semiconductors","12.52","13.5",13511200,"7.25925925925926"
"JBLU","JetBlue Airways Corporation","Transport","Air Freight/Delivery Services","6.62","6.89",5311200,"3.91872278664731"
"JCTCF","Jewett-Cameron Trading Company","Consumer Services","RETAIL: Building Materials",18,"17.99",600,"-0.0555864369093939"
"DATE","Jiayuan.com International Ltd.","Technology","EDP Services","5.09","5.01",12100,"-1.59680638722555"
"JST","Jinpan International Limited","Consumer Durables","Electrical Products","5.14","5.26",13400,"2.28136882129277"
"JIVE","Jive Software, Inc.","Technology","EDP Services","14.15","13.59",1356000,"-4.12067696835909"
"JOEZ","Joe&#39;s Jeans Inc.","Consumer Non-Durables","Apparel","1.72","1.76",514800,"2.27272727272727"
"JBSS","John B. Sanfilippo & Son, Inc.","Consumer Non-Durables","Specialty Foods","19.96","20.98",54700,"4.86177311725453"
"JOUT","Johnson Outdoors Inc.","Consumer Non-Durables","Recreational Products/Toys","22.43","23.46",14900,"4.39045183290708"
"JOSB","Jos. A. Bank Clothiers, Inc.","Consumer Services","Clothing/Shoe/Accessory Stores","42.65","43.68",338400,"2.35805860805861"
"TAX","JTH Holding Inc. D/B/A Liberty Tax Service","Consumer Services","Other Consumer Services","17.44","17.25",10300,"-1.10144927536233"
"KALU","Kaiser Aluminum Corporation","Capital Goods","Metal Fabrications","61.75",63,184400,"1.98412698412699"
"KBIO","KaloBios Pharmaceuticals, Inc.","Consumer Durables","Major Pharmaceuticals","5.92",6,64700,"1.33333333333333"
"KNDI","Kandi Technologies Group, Inc.","Capital Goods","Auto Manufacturing","4.11","4.23",53100,"2.83687943262412"
"KCLI","Kansas City Life Insurance Company","Finance","Life Insurance","35.36","36.1",14500,"2.04986149584488"
"KYAK","Kayak Software Corporation","Misc","Business Services","39.61","39.82",124100,"0.527373179306878"
"KCAP","KCAP Financial, Inc.","Finance","Asset management","10.3","10.82",380400,"4.80591497227356"
"KRNY","Kearny Financial","Finance","Savings Institutions","9.54","9.85",52600,"3.14720812182742"
"KIPO","Keating Capital, Inc.","Finance","Asset management","5.73","5.82",13300,"1.54639175257731"
"KELYA","Kelly Services, Inc.","Technology","Professional Services","16.33","17.02",209500,"4.05405405405406"
"KFFB","Kentucky First Federal Bancorp","Finance","Savings Institutions","7.95","7.95",1200,0
"KERX","Keryx Biopharmaceuticals, Inc.","Consumer Durables","Major Pharmaceuticals","7.81","8.15",2355100,"4.1717791411043"
"KTEC","Key Technology, Inc.","Technology","Industrial Machinery/Components","12.4","12.48",1300,"0.641025641025639"
"KTCC","Key Tronic Corporation","Technology","Computer peripheral equipment","10.28","11.3",125500,"9.02654867256638"
"KEYN","Keynote Systems, Inc.","Misc","Business Services","11.49","11.21",281800,"-2.49776984834968"
"KFRC","Kforce, Inc.","Technology","Professional Services","12.51","15.12",1286700,"17.2619047619048"
"KBALB","Kimball International, Inc.","Consumer Durables","Office Equipment/Supplies/Services","8.85","9.19",158200,"3.69967355821545"
"KGJI","Kingold Jewelry Inc.","Misc","Business Services","1.23","1.26",23100,"2.38095238095238"
"KINS","Kingstone Companies, Inc","Finance","Specialty Insurers","5.15","5.2",2600,"0.961538461538458"
"KONE","Kingtone Wirelessinfo Solution Holding Ltd","Technology","EDP Services","2.4","1.95",4400,"-23.0769230769231"
"KIOR","KiOR, Inc.","Basic Industries","Major Chemicals","4.82","4.87",178200,"1.02669404517454"
"KIPS","Kips Bay Medical, Inc.","Health Care","Medical/Dental Instruments","1.39","1.4",18900,"0.714285714285712"
"KIRK","Kirkland&#39;s, Inc.","Consumer Services","Other Specialty Stores","11.99","12.06",98300,"0.580431177446106"
"KLAC","KLA-Tencor Corporation","Capital Goods","Electronic Components","53.59","54.25",2246200,"1.21658986175115"
"VLCCF","Knightsbridge Tankers Limited","Consumer Services","Marine Transport","6.62","6.85",285100,"3.35766423357664"
"KONA","Kona Grill, Inc.","Consumer Services","Restaurants","9.95","9.75",82900,"-2.05128205128204"
"KONG","KongZhong Corporation","Technology","Telecommunications Equipment","5.97",6,21400,"0.5"
"KOPN","Kopin Corporation","Technology","Semiconductors","3.13","3.31",287400,"5.43806646525681"
"KOSS","Koss Corporation","Consumer Non-Durables","Consumer Electronics/Appliances","4.75","4.84",2700,"1.8595041322314"
"KRFT","Kraft Foods Group, Inc.","Consumer Non-Durables","Packaged Foods","51.07","51.49",2059700,"0.815692367449994"
"KTOS","Kratos Defense & Security Solutions, Inc.","Capital Goods","Military/Government/Technical","4.96","5.09",297300,"2.55402750491159"
"KUTV","Ku6 Media Co., Ltd.","Consumer Services","Telecommunications Equipment","1.05","1.02",8500,"-2.94117647058825"
"KLIC","Kulicke and Soffa Industries, Inc.","Technology","Semiconductors","11.21","11.56",742200,"3.02768166089965"
"KVHI","KVH Industries, Inc.","Technology","Radio And Television Broadcasting And Communications Equipment","12.52","13.21",57300,"5.22331566994701"
"KYTH","Kythera Biopharmaceuticals, Inc.","Consumer Durables","Major Pharmaceuticals","23.36","24.5",124700,"4.6530612244898"
"FSTR","L.B. Foster Company","Basic Industries","Metal Fabrications","42.53","44.15",68100,"3.66930917327293"
"LLEN","L&L Energy, Inc.","Energy","Coal Mining","3.64","3.87",731200,"5.94315245478036"
"LBAI","Lakeland Bancorp, Inc.","Finance","Major Banks","9.26","9.56",245400,"3.13807531380754"
"LKFN","Lakeland Financial Corporation","Finance","Major Banks","26.36","26.8",66900,"1.64179104477612"
"LAKE","Lakeland Industries, Inc.","Health Care","Industrial Specialties","3.97","3.97",23700,0
"LACO","Lakes Entertainment, Inc.","Consumer Services","Services-Misc. Amusement & Recreation","3.09","3.16",23100,"2.21518987341773"
"LRCX","Lam Research Corporation","Technology","Industrial Machinery/Components","45.6","46.22",2560700,"1.34141064474254"
"LAMR","Lamar Advertising Company","Technology","Advertising","47.17","46.82",794300,"-0.747543784707383"
"LANC","Lancaster Colony Corporation","Consumer Non-Durables","Packaged Foods","77.22","78.93",101200,"2.16647662485748"
"LNDC","Landec Corporation","Basic Industries","Major Chemicals","12.93","13.41",228900,"3.57941834451901"
"LSTR","Landstar System, Inc.","Transport","Trucking Freight/Courier Services",53,"54.63",534600,"2.98370858502655"
"LTRX","Lantronix, Inc.","Technology","Computer Communications Equipment","2.21","2.08",53400,"-6.25"
"LPSB","LaPorte Bancorp, Inc.","Finance","Savings Institutions","9.99","10.05",20500,"0.59701492537314"
"LSCC","Lattice Semiconductor Corporation","Technology","Semiconductors","4.59","4.65",1822300,"1.29032258064518"
"LAWS","Lawson Products, Inc.","Consumer Durables","Industrial Specialties","13.01","14.15",61100,"8.0565371024735"
"LAYN","Layne Christensen Company","Basic Industries","Engineering & Construction","19.95","20.43",222200,"2.34948604992659"
"LCAV","LCA-Vision Inc.","Health Care","Medical Specialities","3.44","3.4",40600,"-1.17647058823529"
"LCNB","LCNB Corporation","Finance","Major Banks","17.74","17.97",200,"1.27991096271564"
"GAGA","Le Gaga Holdings Limited","Consumer Non-Durables","Farming/Seeds/Milling","3.46","3.23",5900,"-7.12074303405572"
"LBIX","Leading Brands Inc","Consumer Non-Durables","Beverages (Production/Distribution)","3.3","3.31",5600,"0.302114803625386"
"LEAP","Leap Wireless International, Inc.","Public Utilities","Telecommunications Equipment","5.51","5.72",2216200,"3.67132867132867"
"LGCY","Legacy Reserves LP","Energy","Oil & Gas Production","25.66","26.68",501400,"3.82308845577212"
"LMAT","LeMaitre Vascular, Inc.","Health Care","Medical/Dental Instruments","6.15","6.06",41400,"-1.48514851485149"
"LXRX","Lexicon Pharmaceuticals, Inc.","Consumer Durables","Major Pharmaceuticals","1.97","1.98",2053600,"0.505050505050508"
"LHCG","LHC Group","Health Care","Medical/Nursing Services","20.86","21.72",62600,"3.95948434622467"
"LBTYA","Liberty Global, Inc.","Consumer Services","Television Services","74.08","72.37",2781800,"-2.36285753765371"
"LBTYK","Liberty Global, Inc.","Consumer Services","Television Services","68.82","67.65",1100400,"-1.72949002217293"
"LINTA","Liberty Interactive Corporation","Consumer Services","Television Services","21.38","21.29",3248100,"-0.422733677783005"
"LVNTA","Liberty Interactive Corporation","Consumer Services","Television Services","73.83","73.47",283100,"-0.489995916700692"
"LMCA","Liberty Media Corporation","Consumer Services","Broadcasting","118.25","114.88",621400,"-2.93349582172702"
"LPHI","Life Partners Holdings Inc","Finance","Life Insurance","3.34","3.33",22800,"-0.300300300300305"
"LIFE","Life Technologies Corporation","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","73.57","73.69",3601900,"0.162844347944091"
"LPNT","LifePoint Hospitals, Inc.","Health Care","Hospital/Nursing Management","46.82",48,432800,"2.45833333333333"
"LCUT","Lifetime Brands, Inc.","Capital Goods","Industrial Machinery/Components","13.57","13.5",47700,"-0.518518518518518"
